rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv65,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv66,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv67,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv68,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv69,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv70,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv71,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv72,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv73,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv74,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv75,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv76,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv77,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv78,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv79,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv8,1,      2.0000,     72.8161,      0.4066,     40.0000,      9.7006,      0.9538,     33.0000,      9.7006,      0.9538,     33.0000
health_private_surv9,1,      2.0000,     79.9838,      0.3454,     40.0000,    -71.9200,      0.5840,     33.0000,    -71.9200,      0.5840,     33.0000
health_private_surv10,1,      3.0000,    515.3612,      0.0105,     45.0000,    159.9473,      0.1155,     29.0000,    159.9473,      0.1155,     29.0000
health_private_surv11,1,      3.0000,    329.0121,      0.0398,     45.0000,     48.2147,      0.6073,     29.0000,     48.2147,      0.6073,     29.0000
health_private_surv12,1,      3.0000,    100.5371,      0.6899,     42.0000,    262.0951,      0.1546,     26.0000,    262.0951,      0.1546,     26.0000
health_private_surv13,1,      3.0000,    190.3980,      0.4185,     42.0000,    287.0511,      0.2626,     26.0000,    287.0511,      0.2626,     26.0000
health_private_surv14,1,      3.0000,    948.8510,      0.2405,     42.0000,    198.9156,      0.4317,     26.0000,    198.9156,      0.4317,     26.0000
health_private_surv15,1,      3.0000,     12.5593,      0.9176,     45.0000,     88.5255,      0.4378,     29.0000,     88.5255,      0.4378,     29.0000
health_private_surv16,1,      3.0000,    586.5874,      0.6950,     45.0000,   1514.2647,      0.0643,     29.0000,   1514.2647,      0.0643,     29.0000
health_private_surv17,1,      3.0000,   -324.2124,      0.7742,     45.0000,   1301.6797,      0.0987,     29.0000,   1301.6797,      0.0987,     29.0000
health_private_surv18,1,      3.0000,    593.0865,      0.5828,     45.0000,   1021.2004,      0.0508,     29.0000,   1021.2004,      0.0508,     29.0000
health_private_surv19,1,      3.0000,    431.6620,      0.7587,     45.0000,    817.4781,      0.1569,     29.0000,    817.4781,      0.1569,     29.0000
health_private_surv20,1,      3.0000,   -323.9478,      0.7467,     45.0000,   2910.8606,      0.0475,     29.0000,   2910.8606,      0.0475,     29.0000
health_private_surv21,1,      3.0000,  -1569.8719,      0.0014,     45.0000,    511.3461,      0.3181,     29.0000,    511.3461,      0.3181,     29.0000
health_private_surv22,1,      3.0000,    295.9133,      0.2305,     45.0000,    250.7596,      0.1535,     29.0000,    250.7596,      0.1535,     29.0000
health_private_surv23,1,      3.0000,    394.6790,      0.3854,     45.0000,    322.8640,      0.5869,     29.0000,    322.8640,      0.5869,     29.0000
health_private_surv24,1,      3.0000,   -511.2676,      0.0218,     45.0000,     91.0221,      0.6484,     29.0000,     91.0221,      0.6484,     29.0000
health_private_surv25,1,      3.0000,   -681.3974,      0.0006,     45.0000,     22.7126,      0.9127,     29.0000,     22.7126,      0.9127,     29.0000
health_private_surv26,1,      3.0000,      0.8885,      0.9955,     45.0000,     18.9976,      0.7736,     29.0000,     18.9976,      0.7736,     29.0000
health_private_surv27,1,      3.0000,      7.1922,      0.9651,     45.0000,     65.3895,      0.6559,     29.0000,     65.3895,      0.6559,     29.0000
health_private_surv28,1,      3.0000,    237.1804,      0.3302,     45.0000,     77.3322,      0.6486,     29.0000,     77.3322,      0.6486,     29.0000
health_private_surv29,1,      3.0000,    302.5326,      0.2512,     45.0000,    156.4554,      0.3951,     29.0000,    156.4554,      0.3951,     29.0000
health_private_surv30,1,      3.0000,      0.0000,,     13.0000,      0.0000,,      3.0000,      0.0000,,      3.0000
health_private_surv31,1,      3.0000,      0.0000,,     21.0000,      0.0000,,     11.0000,      0.0000,,     11.0000
health_private_surv32,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv33,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv34,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv35,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv36,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv37,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv38,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv39,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv40,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv41,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv42,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv43,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv44,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv45,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv46,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv47,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv48,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv49,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv50,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv51,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv52,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv53,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv54,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv55,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv56,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv57,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv58,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv59,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv60,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv61,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv62,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv63,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv64,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv65,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv66,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv67,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv68,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv69,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv70,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv71,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv72,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv73,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv74,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv75,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv76,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv77,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv78,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv79,1,      3.0000,      0.0000,,     23.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv8,1,      3.0000,    427.7741,      0.0053,     45.0000,    182.9985,      0.2080,     29.0000,    182.9985,      0.2080,     29.0000
health_private_surv9,1,      3.0000,    804.2725,      0.0140,     45.0000,    144.1003,      0.1983,     29.0000,    144.1003,      0.1983,     29.0000
